时间 , 输入电压/mV , 输入电流/mA , 输入耗电量/mA , 输入电芯1/mV , 输入电芯2/mV , 输入电芯3/mV , 输入电芯4/mV , 输入电芯5/mV , 输入电芯6/mV , #1输出电压/mV ,#1输出电流/mA , #1输出功率/mW , #1输出转速/r , #1输出PWM ,#2输出电压/mV ,#2输出电流/mA , #2输出功率/mW , #2输出转速/r , #2输出PWM ,#3输出电压/mV ,#3输出电流/mA , #3输出功率/mW , #3输出转速/r , #3输出PWM ,#4输出电压/mV ,#4输出电流/mA , #4输出功率/mW , #4输出转速/r , #4输出PWM ,#5输出电压/mV ,#5输出电流/mA , #5输出功率/mW , #5输出转速/r , #5输出PWM ,#6输出电压/mV ,#6输出电流/mA , #6输出功率/mW , #6输出转速/r , #6输出PWM ,#7输出电压/mV ,#7输出电流/mA , #7输出功率/mW , #7输出转速/r , #7输出PWM ,#8输出电压/mV ,#8输出电流/mA , #8输出功率/mW , #8输出转速/r , #8输出PWM ,#9输出电压/mV ,#9输出电流/mA , #9输出功率/mW , #9输出转速/r , #9输出PWM ,#10输出电压/mV ,#10输出电流/mA , #10输出功率/mW , #10输出转速/r , #10输出PWM , 
9801, 25, 10000, 13, 4, 4, 4, 4, 4, 4 , 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196, 25, 49100, 1, 66, 196
9981, 25, 10000, 14, 4, 4, 4, 4, 4, 4 , 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200, 25, 50000, 1, 69, 200
10001, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200, 25, 50100, 1, 69, 200
10021, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201, 25, 50200, 1, 69, 201
10041, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201, 25, 50300, 1, 69, 201
10061, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202, 25, 50400, 1, 70, 202
10081, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202, 25, 50500, 1, 70, 202
10101, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202, 25, 50600, 1, 70, 202
10121, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203, 25, 50700, 1, 71, 203
10141, 25, 10200, 14, 4, 4, 4, 4, 4, 4 , 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203, 25, 50800, 1, 71, 203
