时间 , 输入电压/mV , 输入电流/mA , 输入耗电量/mA , 输入电芯1/mV , 输入电芯2/mV , 输入电芯3/mV , 输入电芯4/mV , 输入电芯5/mV , 输入电芯6/mV , #1输出电压/mV ,#1输出电流/mA , #1输出功率/mW , #1输出转速/r , #1输出PWM ,#2输出电压/mV ,#2输出电流/mA , #2输出功率/mW , #2输出转速/r , #2输出PWM ,#3输出电压/mV ,#3输出电流/mA , #3输出功率/mW , #3输出转速/r , #3输出PWM ,#4输出电压/mV ,#4输出电流/mA , #4输出功率/mW , #4输出转速/r , #4输出PWM ,#5输出电压/mV ,#5输出电流/mA , #5输出功率/mW , #5输出转速/r , #5输出PWM ,#6输出电压/mV ,#6输出电流/mA , #6输出功率/mW , #6输出转速/r , #6输出PWM ,#7输出电压/mV ,#7输出电流/mA , #7输出功率/mW , #7输出转速/r , #7输出PWM ,#8输出电压/mV ,#8输出电流/mA , #8输出功率/mW , #8输出转速/r , #8输出PWM ,#9输出电压/mV ,#9输出电流/mA , #9输出功率/mW , #9输出转速/r , #9输出PWM ,#10输出电压/mV ,#10输出电流/mA , #10输出功率/mW , #10输出转速/r , #10输出PWM , 
2406741, 25, 3600, 50068, 4, 4, 4, 4, 4, 4 , 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87, 25, 46700, 1, 23368, 87
2406961, 25, 3800, 50068, 4, 4, 4, 4, 4, 4 , 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92, 25, 47800, 1, 23371, 92
2406981, 25, 3800, 50068, 4, 4, 4, 4, 4, 4 , 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92, 25, 47900, 1, 23371, 92
2407001, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92, 25, 48000, 1, 23371, 92
2407021, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93, 25, 48100, 1, 23372, 93
2407041, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93, 25, 48200, 1, 23372, 93
2407061, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94, 25, 48300, 1, 23372, 94
2407081, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94, 25, 48400, 1, 23373, 94
2407101, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94, 25, 48500, 1, 23373, 94
2407121, 25, 4000, 50068, 4, 4, 4, 4, 4, 4 , 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95, 25, 48600, 1, 23373, 95
