时间 , 输入电压/mV , 输入电流/mA , 输入耗电量/mA , 输入电芯1/mV , 输入电芯2/mV , 输入电芯3/mV , 输入电芯4/mV , 输入电芯5/mV , 输入电芯6/mV , #1输出电压/mV ,#1输出电流/mA , #1输出功率/mW , #1输出转速/r , #1输出PWM ,#2输出电压/mV ,#2输出电流/mA , #2输出功率/mW , #2输出转速/r , #2输出PWM ,#3输出电压/mV ,#3输出电流/mA , #3输出功率/mW , #3输出转速/r , #3输出PWM ,#4输出电压/mV ,#4输出电流/mA , #4输出功率/mW , #4输出转速/r , #4输出PWM ,#5输出电压/mV ,#5输出电流/mA , #5输出功率/mW , #5输出转速/r , #5输出PWM ,#6输出电压/mV ,#6输出电流/mA , #6输出功率/mW , #6输出转速/r , #6输出PWM ,#7输出电压/mV ,#7输出电流/mA , #7输出功率/mW , #7输出转速/r , #7输出PWM ,#8输出电压/mV ,#8输出电流/mA , #8输出功率/mW , #8输出转速/r , #8输出PWM ,#9输出电压/mV ,#9输出电流/mA , #9输出功率/mW , #9输出转速/r , #9输出PWM ,#10输出电压/mV ,#10输出电流/mA , #10输出功率/mW , #10输出转速/r , #10输出PWM , 
213461, 25, 63400, 3686, 4, 4, 4, 4, 4, 4 , 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266, 25, 15900, 0, 2051, 266
213481, 25, 63400, 3687, 4, 4, 4, 4, 4, 4 , 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266, 25, 16000, 0, 2051, 266
213641, 25, 63600, 3689, 4, 4, 4, 4, 4, 4 , 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269, 25, 16800, 0, 2052, 269
213661, 25, 63600, 3690, 4, 4, 4, 4, 4, 4 , 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270, 25, 16900, 0, 2052, 270
213701, 25, 63600, 3690, 4, 4, 4, 4, 4, 4 , 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270, 25, 17100, 0, 2052, 270
213721, 25, 63600, 3691, 4, 4, 4, 4, 4, 4 , 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271, 25, 17200, 0, 2052, 271
213741, 25, 63600, 3691, 4, 4, 4, 4, 4, 4 , 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271, 25, 17300, 0, 2052, 271
213781, 25, 63600, 3692, 4, 4, 4, 4, 4, 4 , 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272, 25, 17500, 0, 2052, 272
213801, 25, 63800, 3692, 4, 4, 4, 4, 4, 4 , 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272, 25, 17600, 0, 2052, 272
213841, 25, 63800, 3693, 4, 4, 4, 4, 4, 4 , 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273, 25, 17800, 0, 2053, 273
